RSI5,RSI30,CCI,GRID_SIZE,GRID_DISTANCE,PROFIT_TARGET,OFFSET,Trades,ProfitNet,ActualCash
40,45,50,15,0.08,0.002,0.001,8,9.1634,10009.16
40,45,-200,15,0.08,0.006,0.0001,4,9.7102,10009.71
40,40,100,20,0.08,0.008,0.0005,4,2.5528,10002.55
45,60,-100,25,0.08,0.006,0.001,1,-17.1239,9982.88
40,45,-50,10,0.08,0.008,0.0001,1,-64.3571,9935.64
45,60,-50,15,0.08,0.002,0.001,1,-28.5398,9971.46
40,45,100,10,0.08,0.006,0.0001,4,9.3878,10009.39
45,45,-200,15,0.08,0.006,0.0001,4,9.7102,10009.71
45,40,-200,30,0.08,0.006,0.001,4,9.4257,10009.43
50,45,0,10,0.08,0.008,0.001,1,-62.6133,9937.39
50,55,-100,25,0.08,0.002,0.0005,1,-17.3154,9982.68
50,45,-200,30,0.08,0.004,0.001,5,6.2457,10006.25
40,50,0,15,0.08,0.002,0.001,6,-6.6113,9993.39
45,55,-100,10,0.08,0.004,0.0001,1,-43.6712,9956.33
40,55,100,10,0.08,0.004,0.001,3,-35.4513,9964.55
45,60,-100,30,0.08,0.008,0.0001,1,-14.5571,9985.44
45,55,-150,20,0.08,0.006,0.0001,1,-19.6196,9980.38
40,55,100,25,0.08,0.006,0.0005,4,-24.65,9975.35
40,60,-50,15,0.08,0.006,0.001,1,-25.7998,9974.2
45,40,-50,20,0.08,0.008,0.0005,4,2.5528,10002.55
40,50,-100,25,0.08,0.002,0.0001,7,-0.4592,9999.54
45,45,50,20,0.08,0.008,0.001,1,-31.3066,9968.69
40,50,-150,20,0.08,0.002,0.0005,6,-1.8612,9998.14
45,55,50,20,0.08,0.008,0.0001,4,-27.9508,9972.05
45,45,0,25,0.08,0.004,0.001,6,7.6138,10007.61
45,60,0,15,0.08,0.008,0.001,1,-61.4381,9938.56
40,40,50,20,0.08,0.006,0.0001,5,27.5102,10027.51
45,60,-150,25,0.08,0.004,0.001,1,-15.3495,9984.65
45,45,-100,15,0.08,0.008,0.0001,1,-42.9047,9957.1
45,50,-100,30,0.08,0.004,0.0001,1,-13.0798,9986.92
45,55,100,25,0.08,0.004,0.0001,5,-8.556,9991.44
40,40,100,15,0.08,0.008,0.0005,4,3.4038,10003.4
45,60,-150,20,0.08,0.006,0.0005,1,-19.4274,9980.57
45,55,50,30,0.08,0.004,0.0005,5,-8.6673,9991.33
45,55,-50,25,0.08,0.004,0.0005,1,-17.3154,9982.68
50,50,-100,15,0.08,0.008,0.0001,1,-26.1595,9973.84
50,45,0,30,0.08,0.002,0.0005,8,4.3083,10004.31
40,40,-50,30,0.08,0.002,0.0005,6,9.4032,10009.4
45,45,-150,20,0.08,0.004,0.0005,4,0.6022,10000.6
40,40,-200,25,0.08,0.002,0.001,5,7.2666,10007.27
45,45,50,30,0.08,0.008,0.0005,1,-21.1942,9978.81
50,40,0,15,0.08,0.008,0.0005,4,3.4038,10003.4
40,40,50,25,0.08,0.002,0.001,5,10.6896,10010.69
40,60,100,10,0.08,0.006,0.0005,3,-64.2745,9935.73
40,60,-150,25,0.08,0.002,0.0005,6,-1.489,9998.51
45,45,-100,10,0.08,0.002,0.0005,7,14.557,10014.56
45,50,0,20,0.08,0.006,0.001,1,-19.1869,9980.81
50,60,50,15,0.08,0.004,0.0001,5,-16.1339,9983.87
50,45,-200,30,0.08,0.002,0.001,6,4.3131,10004.31
45,60,-100,10,0.08,0.002,0.001,1,-42.8097,9957.19
45,60,0,30,0.08,0.008,0.0005,1,-31.0372,9968.96
50,45,50,15,0.08,0.004,0.001,6,12.6897,10012.69
50,45,-50,10,0.08,0.006,0.0005,4,11.3926,10011.39
40,50,-200,20,0.08,0.002,0.0005,6,7.3047,10007.3
45,45,50,15,0.08,0.004,0.0001,4,-2.0676,9997.93
45,40,-50,25,0.08,0.004,0.001,4,12.5187,10012.52
40,60,0,20,0.08,0.004,0.0001,2,-17.705,9982.29
45,60,0,15,0.08,0.008,0.0001,1,-62.5829,9937.42
40,40,-50,10,0.08,0.008,0.0005,4,5.1057,10005.11
45,55,100,20,0.08,0.004,0.0001,5,-10.695,9989.31
45,45,0,25,0.08,0.006,0.0005,4,4.557,10004.56
50,60,-100,10,0.08,0.004,0.0001,1,-43.6712,9956.33
50,60,-100,25,0.08,0.004,0.0005,1,-17.3154,9982.68
50,40,50,25,0.08,0.006,0.001,4,14.836,10014.84
45,45,-100,30,0.08,0.006,0.0005,4,3.5012,10003.5
50,55,-100,15,0.08,0.004,0.001,1,-28.5398,9971.46
45,55,-150,10,0.08,0.002,0.001,5,-6.548,9993.45
40,55,-200,20,0.08,0.004,0.0005,4,0.9251,10000.93
50,55,0,30,0.08,0.006,0.0001,1,-30.8974,9969.1
50,45,-50,15,0.08,0.006,0.0001,4,6.2585,10006.26
50,60,0,10,0.08,0.008,0.0001,1,-93.8744,9906.13
50,45,-150,25,0.08,0.008,0.0001,1,-26.3591,9973.64
50,60,-200,30,0.08,0.004,0.0001,4,0.6756,10000.68
45,45,100,25,0.08,0.004,0.0001,4,-1.2406,9998.76
50,50,-200,15,0.08,0.008,0.001,4,36.4458,10036.45
40,40,50,15,0.08,0.004,0.0001,5,20.6646,10020.66
40,50,100,20,0.08,0.002,0.0005,9,3.6251,10003.63
45,60,-100,20,0.08,0.006,0.0005,1,-21.6443,9978.36
50,60,50,15,0.08,0.006,0.001,4,-47.3914,9952.61
40,50,-100,20,0.08,0.002,0.0001,7,-0.574,9999.43
50,60,-100,15,0.08,0.008,0.0001,1,-29.1142,9970.89
40,55,50,20,0.08,0.008,0.0001,4,-20.958,9979.04
50,40,-50,30,0.08,0.008,0.0001,4,0.7678,10000.77
45,40,-150,30,0.08,0.006,0.0001,5,20.0465,10020.05
40,55,-150,25,0.08,0.002,0.001,5,-2.4849,9997.52
50,40,100,15,0.08,0.006,0.0005,5,27.9267,10027.93
45,50,-100,20,0.08,0.008,0.0005,1,-19.4274,9980.57
45,55,-100,10,0.08,0.006,0.001,1,-42.8097,9957.19
45,55,-100,10,0.08,0.002,0.0001,1,-43.6712,9956.33
50,45,100,30,0.08,0.004,0.0001,4,-1.0338,9998.97
45,45,50,10,0.08,0.004,0.0001,4,-3.1014,9996.9
50,50,-50,25,0.08,0.004,0.001,1,-15.3495,9984.65
40,40,50,15,0.08,0.008,0.0001,4,1.5356,10001.54
50,50,-50,30,0.08,0.008,0.0005,1,-12.9516,9987.05
45,50,-150,30,0.08,0.004,0.001,1,-12.7912,9987.21
40,55,-100,25,0.08,0.002,0.0001,1,-15.826,9984.17
40,40,-50,25,0.08,0.004,0.0001,5,12.3988,10012.4
40,40,100,25,0.08,0.004,0.0005,5,12.7395,10012.74
40,60,-150,30,0.08,0.002,0.001,5,-2.0707,9997.93
40,50,-150,30,0.08,0.002,0.001,5,-2.0707,9997.93
40,40,50,10,0.08,0.008,0.001,4,53.2044,10053.2
40,55,-100,15,0.08,0.004,0.0001,1,-26.3766,9973.62
50,60,-200,15,0.08,0.002,0.0001,5,3.7189,10003.72
45,55,100,20,0.08,0.008,0.001,3,-15.9254,9984.07
45,40,100,30,0.08,0.006,0.0001,5,18.3401,10018.34
45,40,50,25,0.08,0.004,0.0001,5,12.3988,10012.4
45,55,-50,10,0.08,0.006,0.001,1,-42.8097,9957.19
45,50,-50,30,0.08,0.002,0.0001,2,-11.2433,9988.76
40,55,-150,15,0.08,0.004,0.0005,1,-25.3233,9974.68
50,45,0,30,0.08,0.004,0.0001,4,-1.0338,9998.97
50,40,-150,20,0.08,0.008,0.001,4,31.0696,10031.07
40,50,0,25,0.08,0.004,0.0001,1,-15.3479,9984.65
45,50,0,20,0.08,0.004,0.001,1,-19.1869,9980.81
40,60,-100,25,0.08,0.008,0.0001,1,-15.826,9984.17
45,55,-100,10,0.08,0.006,0.0005,1,-43.2885,9956.71
50,45,-150,10,0.08,0.006,0.001,4,7.0105,10007.01
40,55,-50,15,0.08,0.004,0.001,1,-25.7998,9974.2
50,50,100,10,0.08,0.004,0.001,3,-27.8805,9972.12
40,55,0,25,0.08,0.002,0.0005,6,-4.1704,9995.83
40,60,-150,20,0.08,0.004,0.0005,1,-18.9924,9981.01
40,45,50,25,0.08,0.004,0.0005,4,-0.6007,9999.4
50,50,-100,15,0.08,0.006,0.0005,1,-25.9032,9974.1
45,40,0,30,0.08,0.008,0.001,4,17.7348,10017.73
